Fe1,Fe2,Fe3,Fe4,Fe5,Fe6,Fe7,Fe8,Fe9,Fe10,Fe11,Fe12,Target
11.866937166142762,-16.372232287219802,7.210920651838363,4.2368650545425295,7.9019598130716275,-1.150182309581367,2.064487668492423,4.0262525658901165,4.33137191849213,3.2458081186256664,2.0208605072326438,-1.36285666309558,2.0
11.664255821055706,-17.149573636619674,4.2280187330008205,5.134050690198174,4.97344098142892,-9.564970340365916,-3.674757318500359,2.5013789331536795,7.064570677574589,8.637937739859591,7.004022998067285,0.5299347756302041,3.0
11.650262701637313,-15.905536486188232,-2.169911463886624,2.0652435319014097,5.228160438099131,-7.855516362695831,4.82151194142736,6.77600761907549,1.7107851460678083,5.250583843352161,6.018942169369843,2.029412348525025,4.0
14.236184060391572,-19.253850845280407,-6.018070618207233,3.1496446874598423,4.985163590722834,-10.382523765521626,2.558853217535035,4.2351250027872585,-0.06408568530753854,3.939982000465516,4.066763237157541,0.15602044538122686,5.0
14.984838541658235,-22.213309879814826,-5.276383627963713,12.086737782465244,4.26564608547951,-10.048184357201633,9.394510726660227,5.969652026983742,-1.7355430379197083,3.625662995764429,7.625478100924558,-0.15435036089796692,6.0
12.808144230140405,-18.52085647387407,-1.4817149913680812,3.566922172489714,4.7646261591195636,-5.9807987517956755,5.5717496531536135,3.4335154986410217,-2.519766755012041,3.71645851012541,5.713178427596453,2.658838014274296,7.0
13.240743153342779,-17.305386674253832,0.3661048562034983,2.5697211135449085,10.240062890193574,-0.12157813775256618,5.724630793255331,3.193946863545712,0.17188212554629614,4.69796232136028,5.948643904282105,1.6634181718590393,8.0
13.867566834781075,-16.073454793412303,-7.197252490902484,4.038736216081129,9.229845951613274,-6.788940059700671,6.680082234364095,5.842717721703617,-2.7867584356431334,1.691764576962576,5.886854396565193,-1.74697829083464,9.0
12.465173516894414,-15.547220549734812,-1.4350814819211883,10.570430588530195,6.93252942404336,-6.816741373631219,2.3185965140548324,1.63987412744671,1.6060809807749676,7.134900143727922,2.4767248298137914,-5.9464111979884695,0.0
11.3935539040573,-17.243333126479715,3.0515386501515196,1.995729614272552,2.3639434025071524,-7.370594820333244,3.9925693467541032,6.692626077669082,6.03837467719359,9.007375715313675,4.914389543530348,-1.2417592191897986,1.0
11.846945189661325,-17.07362348382106,4.7334773602427616,3.5439165275479207,4.923211684575783,-4.920322525578214,3.6613959371148255,2.602073108307788,-0.452626567820667,2.808117423447261,2.8778907479579803,-3.3822491450330494,2.0
11.584131615168134,-12.73788026660451,-1.2029732609127932,1.2048653738723227,1.8017144826156648,-13.60004184585362,-2.9583431227130115,4.188205953556968,6.963125844999998,8.400925855137753,5.249232727944955,-2.158158209550614,3.0
11.157951512710287,-15.271954575687472,-4.041030969616393,1.8776531714353613,3.815480485374955,-7.215119753490539,3.8332220682888685,6.077000983832368,2.4034280721186,3.908476537120079,4.673444405574202,-0.5027555772951305,4.0
13.328597537886731,-17.888642135442193,-3.5872918933732434,4.9404241182329605,5.754966012064134,-7.781786470377407,2.8825534158213864,4.926441619836578,1.217673364422519,2.452826749186804,1.7989302679239336,-0.3830252106909335,5.0
13.90622315725548,-21.361621255642138,-8.029852093671948,11.257758395009644,5.577556495776899,-8.036632142309347,6.442654370535058,5.720998513457916,-1.4703264825327542,3.884028497937409,6.901451299356973,-0.983273147757752,6.0
12.463718436507197,-18.538254636006354,-9.231920591376488,7.141061401274054,10.245448924674477,-9.719952994156053,6.621817556092905,6.171287238834868,-3.631891689454713,3.0945870992728617,6.887952831252608,2.576621037348154,7.0
13.276648210052615,-17.562533360748976,-9.111385719454683,12.496908931976444,15.237735574850161,-8.033767626513757,13.467048582721107,5.111249738369709,-6.914517285628272,8.127867295096113,5.7276763668714405,-1.2979034721770333,8.0
12.41152868282985,-18.065228621034667,-0.5507394948877039,6.240495367177018,11.916405344443294,-4.611314471094675,3.5312635388983247,3.132134991785384,3.3040611452528768,7.023170894787254,7.594919064679207,0.6065425648957063,9.0
12.79204212833471,-13.500827404458455,-6.842444242332893,10.38257179045765,10.411700194709434,-14.127312914927886,-1.1115674010625942,0.6065641598264837,-3.5181601915862517,0.789644672422995,2.5819300048657774,-3.848883243147237,0.0
15.194052327476996,-19.465715859844266,4.464790644548256,-0.7939687887920631,3.1858421986052043,-7.7018783154353585,0.609761834129646,7.835466719047838,7.298623609480388,7.195329721406572,6.39868529018314,0.9728841006703832,1.0
10.760665745933654,-12.146403960095814,2.647427311613552,4.406000038605487,8.844384469037768,-4.177427627388884,-0.2592882656745273,1.7736761968381372,3.6846636847087417,1.5378641379329911,0.7147402783732346,-3.9931884465362724,2.0
10.465686196185716,-17.186304542421666,1.7956219155830648,7.026205629949366,6.437917084308385,-11.298267187390854,-2.546520543955439,1.104158879316104,4.232432188147685,8.971714791961443,7.9304163336427855,-1.2005995486947771,3.0
11.644554083023355,-14.5683004800878,-7.085468181661469,3.888415652114481,5.229579202412887,-12.188535786492887,5.913714010413518,4.321588955036213,-2.6525050038063664,4.473269914260793,6.321179731929051,-0.9024294563404588,4.0
12.449310823584476,-15.582384099903257,-7.541221722040546,3.240444651157491,8.528584132213817,-7.4532983155484755,4.949474567567024,6.595880254314003,0.41390414186261604,2.721759010110023,5.370107584650588,1.5494952597073983,5.0
13.827030288001161,-23.406980419016854,-6.240510833057328,12.185761164358333,5.1888724633132215,-8.660061891533092,5.623175370304081,4.981973991715165,2.2258201938585707,4.6792859192039415,9.277250374603394,0.059397155427286574,6.0
11.98384525381792,-19.891412164113806,-7.794233370482317,6.344529448990945,8.428695661245364,-8.378513539605175,5.181844066981891,3.4648725491572727,-6.087344162495638,1.4789880409754033,6.823002250267567,-0.5824525428432306,7.0
12.717720184129135,-15.95125554696,-0.9345899492887838,3.883165766052284,11.0499923695974,-3.449402741798948,4.69090276107138,4.797247866098001,-1.5296717941577178,3.2707423606701265,5.215189210446956,-2.0375974212029733,8.0
12.493408648360006,-18.04415034153907,-5.597983148258806,7.010748615098442,9.808842788753056,-8.336350353051854,6.10177073140924,3.903464479438867,-3.742163616033352,3.1957108493284787,5.576616973331606,-2.9279867444215792,9.0
11.967066771671192,-16.64824767231551,-0.4681612209677311,8.286548368260705,7.665958573194346,-9.382275079727775,-1.1545066652108291,2.1936302854319485,2.436240125730885,4.8786887625974575,4.895678133111326,-2.7073628568678667,0.0
10.107071431006037,-19.547353830695613,3.3269345335179,0.9598809478024138,2.8530729541234643,-6.998295054851017,0.6599434976324094,7.237518445946279,6.856523996564418,6.6792858760346565,5.524653056888279,1.0100729682252203,1.0
11.697439686132688,-15.89898844550071,1.3525757345250926,1.0027094747946044,6.332803571874285,-1.3701493107069564,4.256682177032212,1.7526470306551172,0.5757435675662641,2.0004785925342268,0.7667009855785258,-3.235653071670447,2.0
10.303501618931524,-17.313184664239312,1.8126937534523533,2.7497330424302358,3.022150661755624,-10.840627617770105,-4.001320425074689,2.5695974773399093,6.51786019889132,8.558143733304874,4.524513478427728,-3.36116436385822,3.0
11.26284171375674,-16.63050847504605,-7.550688229092676,4.3341317598635385,4.966210863918608,-10.428980001910388,5.836070808348119,5.260162647622223,-2.4090510593047787,5.4239955532199415,7.139106695109207,-0.8006347123941571,4.0
12.395142305124994,-19.54821071629648,-11.348901712011848,3.769693073014567,7.515807165857602,-10.286745265941509,4.1817597370451365,7.064795378867222,-0.541218199545193,4.129888640838928,5.440370933372323,-0.6977522314755075,5.0
14.342179069535995,-21.735748727285085,-13.074411680618976,10.666292517693758,5.022962653557606,-11.398147339259086,9.376892476033706,6.744020717324983,-3.577614968222669,3.3489319840989578,5.276853274099612,-3.5772436974878974,6.0
11.720928314741778,-17.78654064398815,-3.0703476381005506,1.951850246274846,5.162453424487233,-5.431017720345227,1.918901127791799,3.3607133802449085,0.3911316611261055,0.7067316367958066,4.91689768484057,1.6588963697064187,7.0
11.958999001210255,-18.615383430239007,-0.6560265868742567,3.7006411656448788,8.40297474056241,-3.915161770419335,3.702381150633368,1.9420014622905468,-2.7803213628287065,2.5473798859272763,5.571226058095945,0.04308224109788592,8.0
13.154533650329569,-17.4701822649172,-7.74251437242488,4.685997549591334,9.441664356926653,-9.688137098486338,5.462644943590658,6.188174550315348,-4.04818292259464,2.5107855629848816,5.5337705609446335,-2.494734193103489,9.0
11.505559145396411,-16.176009453882457,-1.435075866751932,7.58546278480381,8.496030192257482,-7.541298335221223,-0.9335844967857674,2.554739223041199,3.2097412662574314,2.9846457617069335,0.43803982404829145,-3.653229949407614,0.0
11.150797021763546,-17.427500180753945,3.5690597998599043,-0.2883283906972998,-0.14356201244932934,-10.143209776989076,1.5725858132126844,8.242553871939066,7.001878738455073,7.124234461000527,4.012113188586805,-1.396482352513247,1.0
12.453600947112362,-17.11263769143286,0.7565597492219114,3.9299433481194703,8.881146120307015,-7.434904118261062,0.6811273504452868,5.604128844600863,0.9154782325962952,0.7468114328770896,1.3954564889713843,-3.1274237238778246,2.0
11.532517682099538,-18.266575453995408,-5.657100184195143,10.392304476163947,10.978333181880156,-19.113194920872115,-1.4906124944029144,5.816440876832153,0.9798318649427412,9.956375362268654,10.422982057553718,-3.8217933567882,3.0
11.677261647215635,-16.365449282961062,-5.156028633339183,6.035216788965273,6.47599893783299,-12.972086088650865,5.788347440463609,5.105968107095207,-2.28121821150471,5.768523014087843,6.359595272745872,-2.1083171315146796,4.0
13.544966778895116,-19.980927385798086,-7.335701974345491,4.511772675828016,5.287004578380354,-10.451776029166398,2.5837679501384225,1.6043844826664442,-4.9768712617098,3.532547171748174,9.517023401174846,1.0202912573891076,5.0
14.670453236875561,-21.577040208784947,-7.280760637803103,9.159185309940607,3.0212138618822326,-14.150516708733342,7.143299627054131,5.289889961354566,-2.02556609766146,4.857432835247686,6.448726974638912,1.848331133884983,6.0
12.240441753098874,-20.08227765362254,-0.9400239479774254,3.497200836568081,2.148992162454676,-8.430835451540354,3.1530288360439642,3.65839596999788,-1.1596416905616114,3.8455071201412983,8.340076066721638,3.2057571577729487,7.0
12.273843553842495,-16.81957014947173,-4.942157435563291,3.4986516603735853,10.719173353842246,-6.518334168628992,3.17592759498833,3.2550062565601228,-2.25388393426105,3.7864486700742943,4.846174059754474,-1.0051578736689482,8.0
13.724672522120592,-16.324889456172258,-12.373679569048633,3.6359603687019817,10.735517637547213,-11.640067984649074,6.475399743097812,6.608314629749311,-4.6858499773223645,1.9781822476534807,5.8949210516719575,-3.0026964347877683,9.0
12.479747692658787,-14.531305823603955,-4.256521002450319,6.854884343331878,7.955917780235675,-10.834409376710687,1.8565179014924849,2.524735303698646,-3.0041177973800246,3.204653348701331,4.517597960624973,-5.306636799801833,0.0
10.538091446376995,-15.663788780162776,-3.8836886998555618,-2.6292595487051704,4.869341743502714,-8.251703048924815,2.6293672715451226,7.855075758694471,2.1521170905433715,3.371362033056248,4.326140278639031,-0.7739548817014398,1.0
12.03422757861645,-14.897023663016455,-2.0195837733583764,-3.0084003171788347,7.372074546592027,-1.9410935920930592,1.6530013042816158,4.646450010912618,2.5811315688959664,-0.5291447827720542,-2.1332864619335403,-3.8476478559154295,2.0
11.713874023460484,-15.621266231114225,3.864854662918384,4.746816482798465,1.3717424645275664,-11.877288567260536,-1.806911871551996,2.5915156154124506,6.997514643541376,9.361641624683672,7.562040285537296,0.6022406038653663,3.0
11.994817406493356,-18.605181772047924,0.9494977619461736,1.6147701160119508,3.2405666277230174,-7.398108179151684,2.374635768864894,7.3738420199791905,6.128275094938178,5.8665686652491225,5.333597992858792,1.7709901719322667,4.0
13.368312050885324,-19.61819552603632,-2.967513276563149,2.476890968778597,4.594721497981572,-6.3035857941303215,1.3854864863495209,4.951463294914189,2.685574240382812,2.8423773600490083,3.454736714008728,0.0772776272325247,5.0
14.375968323268854,-22.73376987770066,-8.081474473731152,9.028994288185308,2.7271296188954546,-9.674321945097953,8.163004947995395,7.025800238505743,-3.5032954623955863,1.864720871642057,7.000985034648683,-2.8322608674673666,6.0
12.507949278298303,-21.086053498985017,-3.314063893124122,3.7837844225741897,4.321612667648545,-7.304722393464212,2.866512483805808,3.1079224803164864,0.14216802415530674,4.0259854898333725,5.0891461106768805,-0.5590284997900321,7.0
12.524312453478196,-19.365812660480792,0.3960329239328255,2.6981821543761475,9.332559315323957,-1.9236438745775064,3.560301692603373,2.399893186151236,0.2585403615927137,4.595193673805826,5.319027682822818,0.0833301240458715,8.0
12.392337891906605,-18.104958928897354,-2.7595442452695185,2.4305768774899446,7.989054695605803,-6.0408836641521075,2.5161739132398693,5.100339133533726,2.8980656729325034,7.736833265642603,8.396574875443095,0.15210022148098146,9.0
12.087488636506604,-15.472548867976933,-1.1000687055364993,6.046976906814219,5.024898447751166,-7.122550982143295,0.5258822529838479,1.4071001895106399,0.4668820852134821,2.443792395627787,3.942447850490459,-3.0158565628186627,0.0
10.782154706177122,-16.932999058900982,-0.3990091740013355,-2.6191040815425763,2.1454824367912297,-9.2977778779821,2.0780251243932537,7.673550863449927,6.711503699932827,6.056872101268822,3.926651223329457,-0.4732911845940891,1.0
12.000308471313483,-15.589011105096624,0.16066812819158502,3.0605776750341747,9.127830041284117,-5.154206892272446,3.5513158883716307,2.5858068600971302,-2.449683916908066,2.030804926196164,1.769310360514259,-4.17593220967536,2.0
10.385563747456231,-17.41280007326307,1.3415978374150388,2.3559628632688785,3.7933630141598633,-10.88429613871618,-4.066061740556367,3.190960867690193,7.6320255433921105,7.032028594559625,4.012788714255413,-2.617710586395193,3.0
11.152863725615797,-15.445348915164368,-5.9226025882705216,2.758435715252725,4.189801275986895,-10.283342761931877,4.025486594884597,5.697921245878402,-1.0293964109845224,4.028857423513515,4.472706821709855,-2.43184382540237,4.0
12.410585102917356,-19.70766461842492,-2.9806150345314286,4.435710971481844,5.6611404277608575,-6.520733217092287,1.8995595509876555,5.001029005170068,2.718244502044844,4.935117896815451,4.652238918758272,-1.0192104360008514,5.0
14.232472084923465,-20.865342144921986,-2.010993325593248,14.047471927155387,6.593166451778548,-5.964755522881568,8.784290843017454,5.201576568238012,0.478445430231145,4.677813718212698,7.595797779673048,-0.6773462447729447,6.0
11.751419407544866,-20.522474287565654,-1.832175254714576,7.616213217503932,5.766832998701183,-5.34838261066757,2.9650532720871134,2.597441829247515,-0.6289291090152547,2.0874587762979178,4.350397341728715,-1.0871543211026038,7.0
12.132946943411493,-17.444059558309213,1.5617244293101669,3.4101838611544615,9.330360553570758,-1.5298335111017043,2.8629401824535265,1.9471627096938888,-0.2665699572179952,5.092877725090665,4.767693760410542,-0.3884471263236464,8.0
12.558011979209635,-17.864774886345735,-2.063954384411879,1.2047162757177454,6.201569629984952,-3.4389428978005774,2.4295205089050174,5.2827565511905785,4.498005500871963,3.2474037394257773,3.7644029687215954,-1.4043579159366018,9.0
11.32774543642454,-14.86204522134816,-0.1954091296170022,7.310885998437453,6.597547678332107,-7.372835566414943,1.2377542302437872,1.4376558075330512,-1.3462555733873969,4.2179677535590185,3.507528604689306,-5.072819349846233,0.0
11.105882380997329,-14.400408007671066,-7.428459153126877,0.17301744460174304,2.374832796611654,-13.176784844477739,5.6699387406233255,6.597123500750984,-1.2251984517530818,3.64567955053654,3.7187698504094846,-0.3635308684559941,1.0
11.922384735179104,-16.38308926087065,-1.8190135689938665,-1.0681515867298217,8.227662668618148,-5.907201572871879,-0.3737966417217524,3.5825805870537577,-0.8366155725649079,-0.8057817976002959,1.7266933904755493,-2.747714276818668,2.0
11.562190865774555,-16.843666021517873,-1.6976483025747393,6.7207484491286085,3.5731517853331027,-15.497056253074419,-3.222307480370427,1.041926924308481,3.3526519954219807,8.861513659275346,6.562265493040322,-2.146140966054757,3.0
12.611197178583314,-15.021820936177626,-12.610847576255253,6.29937031253428,6.432040158772542,-15.678194773249658,8.373006789702643,3.044019810298768,-6.250681471536491,7.528098000076074,7.607044645430302,-3.0919474064989,4.0
14.344249677864886,-19.7803370674422,-9.645915053520612,4.658849745642184,5.0741687878139095,-11.222444988124993,1.9556410037974423,2.194503816541904,-4.194218187647115,6.589475018488643,8.376079393528888,-0.4277297489256697,5.0
14.161343639293408,-22.121370049766067,-11.658944264587113,9.87584398043043,4.3077747584686525,-10.144010767691032,5.2209090488701815,2.6618119667920928,-3.3914790885058435,-0.6210666854342771,9.542318463661749,1.4719770190190655,6.0
12.231074107730892,-21.903672959188587,-0.8362785727024825,6.158355440418776,5.990997760044456,-6.271122874324419,2.144183470612796,2.620164006876414,-2.646847482973888,3.2353198467013664,7.021605880595738,0.9420971637632009,7.0
12.198616425255535,-18.139122052546465,0.3622787288832551,5.124984779026804,10.249071610117882,-4.482616161841423,2.8584324039251108,2.7918695726853526,-3.2280957642406665,3.248947996573836,7.158762459558455,-1.4611668596508611,8.0
13.3440016026421,-19.218382508987016,-8.161360942548837,5.100195164564032,9.500593339486842,-9.083769306378947,3.717079719885108,3.878009452371972,-1.7516541730502444,6.9036286933306785,6.43572353322062,-1.2973167988399,9.0
12.135729559152276,-15.229162027342223,-0.09994145604605303,6.064715630976084,6.174241269296807,-8.763670164601937,-0.5968105656693422,1.917285886428194,1.8183835035028848,4.424011075690303,3.4400843104338197,-3.5132983803196685,0.0
10.958575578654044,-17.477949109451995,-2.745556339512921,1.4673544627503037,7.095280311713442,-10.505141511613873,0.4755714987208737,8.558546476709559,3.8628525469503656,4.745279558294564,4.977394532426338,-0.921384961936897,1.0
11.39427126733818,-18.304764456580926,6.878843830867885,3.8487851013835126,6.749777387029378,-1.457371331518484,1.6765768695419383,1.3007577821550422,1.9556955507132288,1.7527572238716307,1.285679530048384,-3.660543499057395,2.0
10.53998711346353,-17.026284357704828,3.4969184804855327,4.668031974398522,3.4213332385801207,-12.129354120537872,-4.466903056156278,1.9814601574584656,5.738941935799239,5.5855123588214175,5.4662328949392816,-2.1617281237242016,3.0
11.018806360031345,-16.07668553620962,-5.633562793057799,3.8237250702314265,5.016335131428001,-8.753790958677335,5.715205977055651,4.686133726500535,-0.8643162508953599,4.998945439768793,6.115567174160264,-1.8242886838329488,4.0
12.816865074933672,-17.495665557513608,-8.799534059890492,1.9552822641544958,6.116058279608195,-8.580764277251642,2.7863232781285188,4.081083554051667,-2.713782385395516,1.9732787184496667,7.261127267685574,1.0181836942174824,5.0
13.753577303542967,-22.21110823794345,-3.8189814025319353,9.051482789169553,2.2828534825647417,-8.22099244032829,6.524612772524438,4.131947053587688,-1.0544805335639478,4.484455837807795,5.787285672177664,-0.8984297961099996,6.0
11.612883145337072,-18.519122758643324,-2.009861053999686,3.048311570088107,3.767357150129512,-6.762928020025796,2.9635539902350767,3.296235195172809,-2.052609680702315,1.7100791442225969,3.8895008996647,0.015095315188527959,7.0
11.842210144598225,-18.449719123189908,1.9422821324866808,2.873999032278129,7.885074850377443,-2.18203521155512,4.432320261638559,4.0332890863230135,0.8009623574857172,3.564936875811918,4.84631272792765,0.9636983462741892,8.0
12.855567219256793,-15.753345999545086,-2.9116255368249675,4.023501751719622,7.940456551577838,-5.493621178010818,5.774015658265354,5.393909996146681,-1.5882644701449673,2.165934210921733,5.709088706654213,-1.0506623228411858,9.0
12.04206306602584,-18.11697048447224,2.7899571306986988,6.960262558626687,7.343845202951847,-6.5460231304808625,-3.3063405079827777,-1.1750482334209658,2.3833158147476614,2.3291857713840862,1.623764662350443,-3.665438892401258,0.0
10.894327117677731,-19.73590158073348,4.336135848100452,0.5297046391276773,0.3273663900399871,-8.946654021370296,1.2686515730613452,7.003701440556908,7.1014232579206835,4.878483780701331,2.6281863088804887,-1.4362370670065516,1.0
11.180537578156953,-18.73254957989315,7.031011561149017,2.8254503352192057,5.951216651866447,-2.6692151143559832,0.1347738788344532,0.8239228637595937,3.7851419102387234,3.115151923690334,1.8363342238961131,-3.0530021159556098,2.0
11.1198091011781,-17.23407387414372,4.4735278658275535,4.633591135544796,2.803882053510608,-12.012285579346607,-3.933072577679984,1.5114125114391683,5.7679135254764216,9.192321913067444,6.8051501470235936,-2.0338745959714584,3.0
10.717555528613003,-18.044536624132853,1.0268281744681775,1.9359213453134367,2.598470854541103,-7.913035270048888,2.294089270621324,5.642313106014968,4.7281401851371365,4.026147121754527,3.5723684926439776,-0.972349609922142,4.0
11.910531089788394,-20.080102305961915,-1.3757441484563082,2.095367677385521,4.676505161194753,-5.411674320979168,2.1683060536178407,3.9236445202919232,2.3862426601801308,2.423526102615216,2.8511397983766167,-0.2614979950698198,5.0
13.771099786638207,-22.51920241204349,-6.44989374950644,9.474738790777133,3.4130432551552783,-10.616148507669118,7.9000427385821475,5.810455666768933,-0.5667552684287718,3.3447637501341085,8.187019380837398,0.5111141927654294,6.0
11.331404546219142,-19.73607289369345,0.5177138144489412,4.634775817771484,5.860899943281428,-5.7914867085270885,2.082823054620269,2.8946236737075863,-0.4390108926358666,2.4682176241129503,4.980244244642705,1.5296578879580895,7.0
11.365256828084824,-17.789762526165518,-0.2990373935100717,2.8158641476086466,10.0421931813245,-1.1455008380250082,4.880721382399856,3.445673401151688,-0.16224629344363195,4.311546540483726,5.690952668846826,0.677043830209999,8.0
11.594754599089795,-17.490203049371566,-3.3731832991459627,4.7371572841324685,9.256495043664568,-8.096376933094389,4.092920653130865,5.555577573109555,-1.0872519229397544,3.327004308504016,5.77108974091578,-1.793606588967012,9.0
11.76178768138946,-15.243767155413305,-2.5334080746595293,7.7735035279936815,6.392887199582865,-11.608315919545715,0.23999927554974765,0.6562848563581969,-0.20098296155999432,5.370744854693786,3.760312442333624,-4.1160201859282735,0.0
10.479090334902953,-19.298298432578285,4.0014208902972905,-1.7625514952324832,-0.28119655467602833,-9.086209787408377,0.1996682567989144,6.886212936435558,5.128149536341156,3.6938896741837413,3.9590108019780974,-0.8599315530559618,1.0
11.295791881948908,-14.510414264226865,7.956292833415955,2.6915069276624166,4.464433913978837,-4.955099223515316,1.2658828340370647,3.2880649190027382,2.6067674046052853,1.3452066115180459,1.1576105280294495,-1.1759725156754328,2.0
10.917594738433412,-13.612552301822411,2.9844629860418563,1.5446613728505019,0.902865660624102,-12.916312728330517,-1.031047412186935,6.322334851711937,6.266304893929673,6.585947470764244,6.450636426637247,-0.5591416768534146,3.0
11.353303125009225,-17.678308674987694,1.027255949487529,3.610353956493768,1.0000213589761422,-10.35020948599841,4.412817710093766,8.022822804757817,5.230921938882208,6.0617466982896016,4.630529560846501,-0.23605327051766425,4.0
13.355871859665944,-19.558335038703557,-3.8163959165140016,3.9534832497899264,6.931446127980439,-5.242558789475739,2.796393193938201,5.095019200404167,1.8027197072247592,1.2780990060162187,3.8843921120246114,0.7278596368133593,5.0
14.227499729085133,-20.948789375936546,-3.4143470758144105,11.320471187344792,3.8359420107198763,-9.18806966389286,8.242797395002611,7.544099622102072,0.7518171684049502,0.9898381678647878,5.910172714562135,-1.0768966297077631,6.0
11.640041162584266,-19.226984829452324,0.17989100010218814,4.9965077089124055,5.457113148664815,-5.402479046575959,3.3833951583678914,2.718074361503294,-1.8645455855240165,0.04826683193819188,3.4960205102758546,-1.1442769548559095,7.0
12.48655138791955,-16.90656304563085,4.633543950833476,6.011153272247647,9.222276025963906,-1.944091200846115,4.0197036681475815,2.3268386657880376,-0.755138329533229,2.0597123797505086,4.000930400838189,-0.33227873731238783,8.0
12.66009432651832,-15.519593254774492,-1.0862937024733257,5.365222728863466,8.67838920585387,-4.57468065561258,5.566021615079175,6.4396744340587615,-0.7686331721005905,1.4817904503174264,5.478826746536359,-1.6501239550619455,9.0
12.245968379005134,-13.580259994746692,4.921434148239543,14.129053345345126,12.866246829395035,-3.347875190238,2.552506396449998,1.6551053024571027,0.9471680956801874,3.0323132659459198,1.5057804467327294,-4.923195468877372,0.0
11.130511900418536,-13.515638877784538,9.48182086351792,7.343928278919824,6.580166643943553,-4.217732196909408,2.9693593193696315,6.776649005825014,8.619344229073695,8.748163290313391,5.4293480599185395,-0.4990139475717641,1.0
12.057517095753994,-9.61593573233867,7.379434106316139,6.28625147565444,10.942008458779883,-1.5155605538866648,2.934408475239948,4.89237241769299,3.2667125922838465,2.915525164914609,1.7810009190796114,-2.5120210063041,2.0
10.781103762037214,-14.464614464880853,8.916521582419941,9.938611222976093,8.79137727825282,-7.7230333596686656,-4.085128267786916,0.19640467943621934,5.963551418968692,8.339527091733071,5.423270011939458,-2.258251385253336,3.0
11.530664595605039,-10.99803651525041,2.5928024720114995,5.8730616316955135,7.95391796405133,-5.373960083009958,2.738513994010385,3.5844293392026745,2.8192830721491395,2.7981850395339625,1.4812948683737437,-1.3297374300567075,4.0
13.525918090038088,-17.830795786673647,-0.8690865424665264,8.71975649265036,8.322685651044361,-1.926816273331936,3.218409820251499,1.6966549689889272,0.41845067196455,4.219653725786321,4.215883324754974,-1.4903757801513515,5.0
14.656008620927713,-21.82863823605588,-4.064109207220279,14.877854483841352,6.441816509011158,-7.207937057105669,8.579525404768642,4.723565483118461,1.8835474389703133,3.2632995457855185,6.4922055703991886,-1.6979307546216769,6.0
12.050087633422216,-18.234441270688787,1.1861538267953715,8.30914450592477,7.418747833484153,-3.591817201921524,3.4308467451510114,2.591152344525033,1.3657774276814778,4.588675112941158,6.143370932132868,0.9546645262058672,7.0
